,Unnamed: 0,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour
255,255,spring,0,1,normal,cold,9.85,Moist,Strong wind,0.0,7.0,7.0,2011,1,12,0
256,256,spring,0,1,normal,cold,9.09,Moist,Strong wind,0.0,6.0,6.0,2011,1,12,1
257,257,spring,0,1,good,cold,7.575,Moist,Strong wind,0.0,1.0,1.0,2011,1,12,2
258,258,spring,0,1,good,cold,7.575,Moist,Strong wind,0.0,5.0,5.0,2011,1,12,5
259,259,spring,0,1,good,cold,7.575,Moist,Strong wind,0.0,16.0,16.0,2011,1,12,6
260,260,spring,0,1,good,cold,7.575,Normal humidity,Strong wind,0.0,54.0,54.0,2011,1,12,7
261,261,spring,0,1,good,cold,8.335,Normal humidity,Strong wind,3.0,125.0,128.0,2011,1,12,8
262,262,spring,0,1,good,cold,6.82,Normal humidity,Strong wind,3.0,78.0,81.0,2011,1,12,9
263,263,spring,0,1,good,cold,9.09,Normal humidity,Strong wind,0.0,39.0,39.0,2011,1,12,10
264,264,spring,0,1,good,cold,9.09,Normal humidity,Strong wind,3.0,32.0,35.0,2011,1,12,11
265,265,spring,0,1,good,cold,7.575,Normal humidity,Strong wind,3.0,52.0,55.0,2011,1,12,12
266,266,spring,0,1,good,cold,9.85,Normal humidity,Strong wind,0.0,49.0,49.0,2011,1,12,13
267,267,spring,0,1,good,cold,9.09,Normal humidity,Strong wind,0.0,44.0,44.0,2011,1,12,14
268,268,spring,0,1,good,cold,8.335,Normal humidity,Strong wind,1.0,48.0,49.0,2011,1,12,15
269,269,spring,0,1,good,cold,9.85,Normal humidity,Strong wind,5.0,63.0,68.0,2011,1,12,16
270,270,spring,0,1,good,cold,9.09,Normal humidity,Strong wind,0.0,139.0,139.0,2011,1,12,17
271,271,spring,0,1,good,cold,7.575,Normal humidity,Strong wind,2.0,135.0,137.0,2011,1,12,18
272,272,spring,0,1,good,cold,7.575,Normal humidity,Strong wind,1.0,82.0,83.0,2011,1,12,19
273,273,spring,0,1,good,cold,6.82,Normal humidity,Strong wind,2.0,54.0,56.0,2011,1,12,20
274,274,spring,0,1,good,cold,6.82,Normal humidity,Strong wind,0.0,57.0,57.0,2011,1,12,21
275,275,spring,0,1,good,cold,6.06,Normal humidity,Strong wind,1.0,32.0,33.0,2011,1,12,22
276,276,spring,0,1,good,cold,5.305,Normal humidity,Strong wind,1.0,19.0,20.0,2011,1,12,23
277,277,spring,0,1,good,cold,6.06,Normal humidity,Strong wind,1.0,6.0,7.0,2011,1,13,0
278,278,spring,0,1,good,cold,6.06,Normal humidity,Strong wind,0.0,2.0,2.0,2011,1,13,1
279,279,spring,0,1,good,cold,6.06,Normal humidity,Strong wind,0.0,2.0,2.0,2011,1,13,2
280,280,spring,0,1,good,cold,6.06,Normal humidity,Strong wind,0.0,3.0,3.0,2011,1,13,3
281,281,spring,0,1,good,cold,6.06,Normal humidity,Strong wind,0.0,4.0,4.0,2011,1,13,4
282,282,spring,0,1,good,cold,6.06,Normal humidity,Strong wind,0.0,3.0,3.0,2011,1,13,5
283,283,spring,0,1,good,cold,7.575,Normal humidity,Strong wind,0.0,28.0,28.0,2011,1,13,6
284,284,spring,0,1,good,cold,7.575,Normal humidity,Strong wind,0.0,72.0,72.0,2011,1,13,7
285,285,spring,0,1,good,cold,6.82,Normal humidity,Strong wind,5.0,197.0,202.0,2011,1,13,8
286,286,spring,0,1,good,cold,6.06,Normal humidity,Strong wind,2.0,137.0,139.0,2011,1,13,9
287,287,spring,0,1,normal,cold,6.82,Normal humidity,Strong wind,2.0,36.0,38.0,2011,1,13,10
288,288,spring,0,1,normal,cold,8.335,Normal humidity,Strong wind,4.0,33.0,37.0,2011,1,13,11
289,289,spring,0,1,good,cold,8.335,Normal humidity,Strong wind,3.0,49.0,52.0,2011,1,13,12
290,290,spring,0,1,good,cold,9.85,Normal humidity,Strong wind,2.0,81.0,83.0,2011,1,13,13
291,291,spring,0,1,good,cold,9.85,Normal humidity,Strong wind,3.0,39.0,42.0,2011,1,13,14
292,292,spring,0,1,good,cold,10.605,Normal humidity,Strong wind,5.0,55.0,60.0,2011,1,13,15
293,293,spring,0,1,good,cold,10.605,Normal humidity,Strong wind,2.0,76.0,78.0,2011,1,13,16
294,294,spring,0,1,good,cold,9.09,Normal humidity,Strong wind,4.0,158.0,162.0,2011,1,13,17
295,295,spring,0,1,good,cold,9.09,Normal humidity,Strong wind,3.0,141.0,144.0,2011,1,13,18
296,296,spring,0,1,good,cold,7.575,Normal humidity,Strong wind,1.0,98.0,99.0,2011,1,13,19
297,297,spring,0,1,good,cold,7.575,Normal humidity,Strong wind,0.0,64.0,64.0,2011,1,13,20
298,298,spring,0,1,good,cold,6.06,Normal humidity,Strong wind,0.0,40.0,40.0,2011,1,13,21
299,299,spring,0,1,good,cold,6.06,Normal humidity,Strong wind,0.0,30.0,30.0,2011,1,13,22
300,300,spring,0,1,good,cold,6.82,Normal humidity,Strong wind,1.0,14.0,15.0,2011,1,13,23
301,301,spring,0,1,good,cold,6.82,Normal humidity,Strong wind,0.0,14.0,14.0,2011,1,14,0
302,302,spring,0,1,good,cold,6.06,Normal humidity,Strong wind,0.0,5.0,5.0,2011,1,14,1
303,303,spring,0,1,good,cold,6.06,Normal humidity,Strong wind,0.0,1.0,1.0,2011,1,14,2
304,304,spring,0,1,good,cold,6.82,Normal humidity,Strong wind,0.0,1.0,1.0,2011,1,14,3
305,305,spring,0,1,good,cold,6.82,Normal humidity,Strong wind,0.0,8.0,8.0,2011,1,14,5
306,306,spring,0,1,good,cold,9.09,Normal humidity,No wind,0.0,17.0,17.0,2011,1,14,6
307,307,spring,0,1,good,cold,6.06,Normal humidity,Strong wind,0.0,70.0,70.0,2011,1,14,7
308,308,spring,0,1,good,cold,8.335,Normal humidity,No wind,2.0,156.0,158.0,2011,1,14,8
309,309,spring,0,1,good,cold,7.575,Normal humidity,Strong wind,0.0,117.0,117.0,2011,1,14,9
310,310,spring,0,1,good,cold,9.09,Normal humidity,Strong wind,4.0,40.0,44.0,2011,1,14,10
311,311,spring,0,1,good,cold,8.335,Normal humidity,Strong wind,6.0,47.0,53.0,2011,1,14,11
312,312,spring,0,1,good,cold,9.85,Normal humidity,Strong wind,2.0,59.0,61.0,2011,1,14,12
313,313,spring,0,1,good,cold,9.85,Normal humidity,Strong wind,4.0,73.0,77.0,2011,1,14,13
314,314,spring,0,1,good,cold,10.605,Normal humidity,Strong wind,5.0,59.0,64.0,2011,1,14,14
315,315,spring,0,1,good,cold,12.12,Normal humidity,Strong wind,9.0,59.0,68.0,2011,1,14,15
316,316,spring,0,1,good,cold,12.12,Normal humidity,Strong wind,3.0,87.0,90.0,2011,1,14,16
317,317,spring,0,1,good,cold,11.365,Normal humidity,Strong wind,4.0,155.0,159.0,2011,1,14,17
318,318,spring,0,1,good,cold,12.88,Normal humidity,No wind,5.0,134.0,139.0,2011,1,14,18
319,319,spring,0,1,good,cold,9.85,Normal humidity,Strong wind,3.0,89.0,92.0,2011,1,14,19
320,320,spring,0,1,good,cold,12.12,Normal humidity,No wind,0.0,68.0,68.0,2011,1,14,20
321,321,spring,0,1,good,cold,11.365,Normal humidity,No wind,4.0,48.0,52.0,2011,1,14,21
322,322,spring,0,1,normal,cold,11.365,Normal humidity,No wind,2.0,34.0,36.0,2011,1,14,22
323,323,spring,0,1,normal,cold,12.12,Normal humidity,No wind,1.0,26.0,27.0,2011,1,14,23
324,324,spring,0,0,good,cold,12.12,Normal humidity,No wind,3.0,25.0,28.0,2011,1,15,0
325,325,spring,0,0,normal,cold,9.85,Normal humidity,Strong wind,2.0,18.0,20.0,2011,1,15,1
326,326,spring,0,0,normal,cold,9.85,Normal humidity,Strong wind,0.0,12.0,12.0,2011,1,15,2
327,327,spring,0,0,normal,cold,11.365,Normal humidity,No wind,1.0,7.0,8.0,2011,1,15,3
328,328,spring,0,0,normal,cold,11.365,Normal humidity,No wind,0.0,5.0,5.0,2011,1,15,4
329,329,spring,0,0,good,cold,11.365,Normal humidity,No wind,0.0,1.0,1.0,2011,1,15,5
330,330,spring,0,0,good,cold,8.335,Normal humidity,Strong wind,1.0,2.0,3.0,2011,1,15,6
331,331,spring,0,0,good,cold,10.605,Normal humidity,No wind,1.0,9.0,10.0,2011,1,15,7
332,332,spring,0,0,good,cold,7.575,Normal humidity,Strong wind,1.0,22.0,23.0,2011,1,15,8
333,333,spring,0,0,good,cold,9.09,Normal humidity,Strong wind,2.0,31.0,33.0,2011,1,15,9
334,334,spring,0,0,good,cold,9.85,Normal humidity,Strong wind,2.0,57.0,59.0,2011,1,15,10
335,335,spring,0,0,good,cold,9.85,Normal humidity,Strong wind,18.0,54.0,72.0,2011,1,15,11
336,336,spring,0,0,good,cold,11.365,Normal humidity,Strong wind,15.0,74.0,89.0,2011,1,15,12
337,337,spring,0,0,good,cold,12.88,Normal humidity,Strong wind,21.0,80.0,101.0,2011,1,15,13
338,338,spring,0,0,good,Normal temperature,14.395,Normal humidity,Strong wind,26.0,92.0,118.0,2011,1,15,14
339,339,spring,0,0,normal,Normal temperature,15.91,Normal humidity,Strong wind,21.0,108.0,129.0,2011,1,15,15
340,340,spring,0,0,normal,Normal temperature,16.665,Normal humidity,Strong wind,33.0,95.0,128.0,2011,1,15,16
341,341,spring,0,0,normal,Normal temperature,15.15,Normal humidity,Strong wind,29.0,54.0,83.0,2011,1,15,17
342,342,spring,0,0,normal,Normal temperature,14.395,Normal humidity,Strong wind,15.0,69.0,84.0,2011,1,15,18
343,343,spring,0,0,normal,Normal temperature,15.15,Normal humidity,Strong wind,14.0,60.0,74.0,2011,1,15,19
344,344,spring,0,0,normal,Normal temperature,15.15,Normal humidity,Strong wind,6.0,35.0,41.0,2011,1,15,20
345,345,spring,0,0,normal,Normal temperature,15.15,Normal humidity,Strong wind,6.0,51.0,57.0,2011,1,15,21
346,346,spring,0,0,normal,Normal temperature,15.91,Normal humidity,Strong wind,0.0,26.0,26.0,2011,1,15,22
347,347,spring,0,0,good,Normal temperature,14.395,Normal humidity,Strong wind,5.0,39.0,44.0,2011,1,15,23
348,348,spring,0,0,good,cold,15.15,Normal humidity,No wind,6.0,33.0,39.0,2011,1,16,0
349,349,spring,0,0,good,cold,13.635,Normal humidity,Strong wind,4.0,19.0,23.0,2011,1,16,1
350,350,spring,0,0,good,cold,14.395,Normal humidity,Strong wind,3.0,13.0,16.0,2011,1,16,2
351,351,spring,0,0,good,cold,13.635,Normal humidity,No wind,9.0,6.0,15.0,2011,1,16,3
352,352,spring,0,0,good,cold,12.88,Normal humidity,Strong wind,0.0,1.0,1.0,2011,1,16,4
353,353,spring,0,0,normal,cold,12.88,Normal humidity,Strong wind,1.0,1.0,2.0,2011,1,16,5
354,354,spring,0,0,normal,cold,12.88,Normal humidity,Strong wind,0.0,1.0,1.0,2011,1,16,6
355,355,spring,0,0,normal,cold,10.605,Normal humidity,Strong wind,0.0,3.0,3.0,2011,1,16,7
356,356,spring,0,0,good,cold,10.605,Normal humidity,Strong wind,0.0,18.0,18.0,2011,1,16,8
357,357,spring,0,0,good,cold,10.605,Normal humidity,Strong wind,3.0,29.0,32.0,2011,1,16,9
358,358,spring,0,0,good,cold,10.605,Normal humidity,Strong wind,8.0,71.0,79.0,2011,1,16,10
359,359,spring,0,0,good,cold,11.365,Normal humidity,Strong wind,23.0,70.0,93.0,2011,1,16,11
360,360,spring,0,0,good,cold,10.605,Normal humidity,Strong wind,29.0,75.0,104.0,2011,1,16,12
361,361,spring,0,0,good,cold,11.365,Normal humidity,Strong wind,23.0,95.0,118.0,2011,1,16,13
362,362,spring,0,0,good,cold,13.635,Normal humidity,Strong wind,22.0,69.0,91.0,2011,1,16,14
363,363,spring,0,0,good,cold,12.12,Normal humidity,Strong wind,35.0,78.0,113.0,2011,1,16,15
364,364,spring,0,0,good,cold,11.365,Normal humidity,Strong wind,22.0,77.0,99.0,2011,1,16,16
365,365,spring,0,0,good,cold,10.605,Normal humidity,Strong wind,23.0,82.0,105.0,2011,1,16,17
366,366,spring,0,0,good,cold,10.605,Normal humidity,Strong wind,11.0,56.0,67.0,2011,1,16,18
367,367,spring,0,0,good,cold,9.85,Normal humidity,Strong wind,14.0,47.0,61.0,2011,1,16,19
368,368,spring,0,0,good,cold,9.85,Normal humidity,Strong wind,7.0,50.0,57.0,2011,1,16,20
369,369,spring,0,0,good,cold,9.85,Normal humidity,Strong wind,6.0,22.0,28.0,2011,1,16,21
370,370,spring,0,0,normal,cold,10.605,Normal humidity,Strong wind,2.0,19.0,21.0,2011,1,16,22
371,371,spring,0,0,normal,cold,11.365,Normal humidity,Strong wind,0.0,18.0,18.0,2011,1,16,23
372,372,spring,1,0,normal,cold,9.85,Normal humidity,Strong wind,1.0,16.0,17.0,2011,1,17,0
373,373,spring,1,0,normal,cold,9.85,Normal humidity,Strong wind,1.0,15.0,16.0,2011,1,17,1
374,374,spring,1,0,normal,cold,8.335,Normal humidity,Strong wind,0.0,8.0,8.0,2011,1,17,2
375,375,spring,1,0,normal,cold,9.09,Normal humidity,Strong wind,0.0,2.0,2.0,2011,1,17,3
376,376,spring,1,0,normal,cold,9.85,Normal humidity,Strong wind,1.0,2.0,3.0,2011,1,17,4
377,377,spring,1,0,normal,cold,9.85,Normal humidity,Strong wind,0.0,1.0,1.0,2011,1,17,5
378,378,spring,1,0,normal,cold,9.09,Normal humidity,Strong wind,0.0,5.0,5.0,2011,1,17,6
379,379,spring,1,0,normal,cold,9.09,Normal humidity,Strong wind,4.0,9.0,13.0,2011,1,17,7
380,380,spring,1,0,normal,cold,7.575,Normal humidity,Strong wind,3.0,30.0,33.0,2011,1,17,8
381,381,spring,1,0,normal,cold,7.575,Normal humidity,Strong wind,8.0,39.0,47.0,2011,1,17,9
382,382,spring,1,0,normal,cold,7.575,Normal humidity,Strong wind,7.0,50.0,57.0,2011,1,17,10
383,383,spring,1,0,normal,cold,7.575,Normal humidity,Strong wind,9.0,55.0,64.0,2011,1,17,11
384,384,spring,1,0,normal,cold,9.85,Normal humidity,Strong wind,10.0,70.0,80.0,2011,1,17,12
385,385,spring,1,0,normal,cold,9.85,Normal humidity,Strong wind,13.0,80.0,93.0,2011,1,17,13
386,386,spring,1,0,normal,cold,10.605,Normal humidity,Strong wind,12.0,74.0,86.0,2011,1,17,14
387,387,spring,1,0,normal,cold,10.605,Normal humidity,Strong wind,21.0,72.0,93.0,2011,1,17,15
388,388,spring,1,0,normal,cold,10.605,Normal humidity,Strong wind,6.0,76.0,82.0,2011,1,17,16
389,389,spring,1,0,good,cold,9.85,Normal humidity,Strong wind,4.0,67.0,71.0,2011,1,17,17
390,390,spring,1,0,normal,cold,8.335,Normal humidity,Strong wind,7.0,85.0,92.0,2011,1,17,18
391,391,spring,1,0,bad,cold,9.09,Normal humidity,Strong wind,2.0,58.0,60.0,2011,1,17,19
392,392,spring,1,0,bad,cold,7.575,Moist,Strong wind,4.0,29.0,33.0,2011,1,17,20
393,393,spring,1,0,bad,cold,7.575,Moist,Strong wind,3.0,24.0,27.0,2011,1,17,21
394,394,spring,1,0,bad,cold,6.06,Moist,Strong wind,0.0,13.0,13.0,2011,1,17,22
395,395,spring,1,0,bad,cold,6.82,Moist,Strong wind,1.0,3.0,4.0,2011,1,17,23
396,396,spring,0,1,normal,cold,9.09,Moist,Strong wind,0.0,3.0,3.0,2011,1,18,12
397,397,spring,0,1,normal,cold,9.85,Moist,Strong wind,0.0,22.0,22.0,2011,1,18,13
398,398,spring,0,1,normal,cold,11.365,Moist,Strong wind,2.0,26.0,28.0,2011,1,18,14
399,399,spring,0,1,normal,cold,11.365,Moist,Strong wind,3.0,32.0,35.0,2011,1,18,15
400,400,spring,0,1,normal,cold,11.365,Moist,Strong wind,0.0,61.0,61.0,2011,1,18,16
401,401,spring,0,1,normal,cold,11.365,Moist,Strong wind,1.0,124.0,125.0,2011,1,18,17
402,402,spring,0,1,normal,cold,11.365,Moist,Strong wind,1.0,132.0,133.0,2011,1,18,18
403,403,spring,0,1,normal,cold,11.365,Moist,Strong wind,1.0,98.0,99.0,2011,1,18,19
404,404,spring,0,1,normal,cold,13.635,Moist,No wind,0.0,83.0,83.0,2011,1,18,20
405,405,spring,0,1,normal,cold,12.12,Moist,Strong wind,0.0,41.0,41.0,2011,1,18,21
406,406,spring,0,1,normal,cold,12.88,Moist,Strong wind,0.0,33.0,33.0,2011,1,18,22
407,407,spring,0,1,normal,cold,13.635,Moist,No wind,1.0,19.0,20.0,2011,1,18,23
408,408,spring,0,1,normal,cold,13.635,Moist,No wind,0.0,3.0,3.0,2011,1,19,0
409,409,spring,0,1,bad,cold,11.365,Moist,Strong wind,1.0,6.0,7.0,2011,1,19,1
410,410,spring,0,1,bad,cold,11.365,Moist,Strong wind,0.0,3.0,3.0,2011,1,19,2
411,411,spring,0,1,bad,cold,11.365,Moist,Strong wind,1.0,1.0,2.0,2011,1,19,4
412,412,spring,0,1,normal,cold,12.88,Moist,Strong wind,0.0,7.0,7.0,2011,1,19,5
413,413,spring,0,1,normal,cold,12.88,Moist,Strong wind,0.0,32.0,32.0,2011,1,19,6
414,414,spring,0,1,normal,cold,12.88,Moist,Strong wind,1.0,89.0,90.0,2011,1,19,7
415,415,spring,0,1,normal,cold,12.88,Moist,Strong wind,1.0,196.0,197.0,2011,1,19,8
416,416,spring,0,1,normal,cold,12.88,Moist,Strong wind,2.0,107.0,109.0,2011,1,19,9
417,417,spring,0,1,normal,cold,13.635,Moist,Strong wind,1.0,46.0,47.0,2011,1,19,10
418,418,spring,0,1,normal,cold,15.15,Moist,Strong wind,5.0,47.0,52.0,2011,1,19,11
419,419,spring,0,1,normal,Normal temperature,15.91,Moist,Strong wind,5.0,65.0,70.0,2011,1,19,12
420,420,spring,0,1,good,Normal temperature,20.455,Normal humidity,Strong wind,11.0,67.0,78.0,2011,1,19,13
421,421,spring,0,1,good,Normal temperature,20.455,Normal humidity,Strong wind,7.0,68.0,75.0,2011,1,19,14
422,422,spring,0,1,good,Normal temperature,20.455,Normal humidity,Strong wind,4.0,78.0,82.0,2011,1,19,15
423,423,spring,0,1,good,Normal temperature,19.695,Normal humidity,Strong wind,10.0,94.0,104.0,2011,1,19,16
424,424,spring,0,1,good,Normal temperature,16.665,Normal humidity,Strong wind,7.0,190.0,197.0,2011,1,19,17
425,425,spring,0,1,good,Normal temperature,15.91,Normal humidity,Strong wind,5.0,156.0,161.0,2011,1,19,18
426,426,spring,0,1,good,Normal temperature,14.395,Normal humidity,Strong wind,4.0,108.0,112.0,2011,1,19,19
427,427,spring,0,1,good,Normal temperature,15.15,Normal humidity,Strong wind,2.0,74.0,76.0,2011,1,19,20
428,428,spring,0,1,good,Normal temperature,14.395,Normal humidity,Strong wind,4.0,55.0,59.0,2011,1,19,21
429,429,spring,0,1,good,Normal temperature,15.15,Normal humidity,Strong wind,6.0,53.0,59.0,2011,1,19,22
430,430,spring,0,1,good,Normal temperature,13.635,Normal humidity,Strong wind,1.0,27.0,28.0,2011,1,19,23
431,431,spring,0,1,normal,cold,9.09,Normal humidity,Strong wind,2.0,6.0,8.0,2011,2,1,0
432,432,spring,0,1,normal,cold,9.09,Normal humidity,Strong wind,0.0,3.0,3.0,2011,2,1,1
433,433,spring,0,1,normal,cold,11.365,Normal humidity,No wind,0.0,2.0,2.0,2011,2,1,2
434,434,spring,0,1,normal,cold,11.365,Normal humidity,No wind,0.0,2.0,2.0,2011,2,1,3
435,435,spring,0,1,bad,cold,10.605,Moist,No wind,0.0,3.0,3.0,2011,2,1,5
436,436,spring,0,1,bad,cold,10.605,Moist,No wind,0.0,22.0,22.0,2011,2,1,6
437,437,spring,0,1,bad,cold,11.365,Moist,No wind,0.0,52.0,52.0,2011,2,1,7
438,438,spring,0,1,bad,cold,11.365,Moist,No wind,3.0,132.0,135.0,2011,2,1,8
439,439,spring,0,1,normal,cold,11.365,Moist,No wind,2.0,114.0,116.0,2011,2,1,9
440,440,spring,0,1,normal,cold,11.365,Moist,No wind,0.0,47.0,47.0,2011,2,1,10
441,441,spring,0,1,normal,cold,12.12,Moist,No wind,2.0,49.0,51.0,2011,2,1,11
442,442,spring,0,1,normal,cold,12.88,Moist,No wind,2.0,53.0,55.0,2011,2,1,12
443,443,spring,0,1,normal,cold,12.88,Moist,No wind,3.0,49.0,52.0,2011,2,1,13
444,444,spring,0,1,normal,cold,12.88,Moist,Strong wind,5.0,49.0,54.0,2011,2,1,14
445,445,spring,0,1,normal,cold,14.395,Normal humidity,No wind,7.0,45.0,52.0,2011,2,1,15
446,446,spring,0,1,normal,cold,12.12,Normal humidity,Strong wind,3.0,61.0,64.0,2011,2,1,16
447,447,spring,0,1,normal,cold,14.395,Normal humidity,No wind,4.0,172.0,176.0,2011,2,1,17
448,448,spring,0,1,normal,cold,12.88,Moist,Strong wind,3.0,165.0,168.0,2011,2,1,18
449,449,spring,0,1,normal,cold,12.12,Moist,Strong wind,3.0,105.0,108.0,2011,2,1,19
450,450,spring,0,1,normal,cold,11.365,Moist,Strong wind,5.0,69.0,74.0,2011,2,1,20
451,451,spring,0,1,normal,cold,11.365,Moist,Strong wind,0.0,64.0,64.0,2011,2,1,21
452,452,spring,0,1,normal,cold,12.88,Moist,Strong wind,2.0,34.0,36.0,2011,2,1,22
453,453,spring,0,1,bad,cold,9.85,Moist,Strong wind,1.0,15.0,16.0,2011,2,1,23
454,454,spring,0,1,bad,cold,12.12,Moist,Strong wind,0.0,2.0,2.0,2011,2,2,0
455,455,spring,0,1,bad,cold,11.365,Moist,Strong wind,0.0,3.0,3.0,2011,2,2,1
456,456,spring,0,1,bad,cold,11.365,Moist,Strong wind,4.0,0.0,4.0,2011,2,2,2
457,457,spring,0,1,bad,cold,11.365,Moist,Strong wind,0.0,1.0,1.0,2011,2,2,3
458,458,spring,0,1,bad,cold,10.605,Moist,Strong wind,0.0,1.0,1.0,2011,2,2,4
459,459,spring,0,1,bad,cold,12.12,Moist,Strong wind,0.0,3.0,3.0,2011,2,2,5
460,460,spring,0,1,bad,cold,12.12,Moist,Strong wind,1.0,17.0,18.0,2011,2,2,6
461,461,spring,0,1,bad,cold,10.605,Moist,Strong wind,1.0,48.0,49.0,2011,2,2,7
462,462,spring,0,1,bad,cold,10.605,Moist,Strong wind,1.0,154.0,155.0,2011,2,2,8
463,463,spring,0,1,normal,cold,12.88,Moist,Strong wind,4.0,119.0,123.0,2011,2,2,9
464,464,spring,0,1,normal,cold,13.635,Moist,No wind,2.0,59.0,61.0,2011,2,2,10
465,465,spring,0,1,normal,cold,11.365,Moist,Strong wind,5.0,47.0,52.0,2011,2,2,11
466,466,spring,0,1,normal,cold,11.365,Moist,Strong wind,3.0,61.0,64.0,2011,2,2,12
467,467,spring,0,1,good,Normal temperature,16.665,Moist,Strong wind,1.0,74.0,75.0,2011,2,2,13
468,468,spring,0,1,good,Normal temperature,19.695,Moist,Strong wind,2.0,61.0,63.0,2011,2,2,14
469,469,spring,0,1,good,Normal temperature,19.695,Normal humidity,Strong wind,10.0,66.0,76.0,2011,2,2,15
470,470,spring,0,1,good,Normal temperature,16.665,Normal humidity,Strong wind,8.0,95.0,103.0,2011,2,2,16
471,471,spring,0,1,good,Normal temperature,15.91,Normal humidity,Strong wind,7.0,183.0,190.0,2011,2,2,17
472,472,spring,0,1,good,Normal temperature,14.395,Normal humidity,Strong wind,7.0,175.0,182.0,2011,2,2,18
473,473,spring,0,1,good,cold,12.12,Normal humidity,Strong wind,3.0,88.0,91.0,2011,2,2,19
474,474,spring,0,1,good,cold,9.85,Normal humidity,Strong wind,4.0,71.0,75.0,2011,2,2,20
475,475,spring,0,1,good,cold,9.85,Normal humidity,Strong wind,1.0,62.0,63.0,2011,2,2,21
476,476,spring,0,1,good,cold,10.605,Normal humidity,Strong wind,5.0,35.0,40.0,2011,2,2,22
477,477,spring,0,1,good,cold,8.335,Normal humidity,Strong wind,3.0,29.0,32.0,2011,2,2,23
478,478,spring,0,1,good,cold,8.335,Normal humidity,Strong wind,1.0,11.0,12.0,2011,2,3,0
479,479,spring,0,1,good,cold,7.575,Normal humidity,Strong wind,0.0,5.0,5.0,2011,2,3,1
480,480,spring,0,1,good,cold,8.335,Normal humidity,Strong wind,0.0,2.0,2.0,2011,2,3,2
481,481,spring,0,1,good,cold,8.335,Normal humidity,Strong wind,0.0,1.0,1.0,2011,2,3,3
482,482,spring,0,1,good,cold,6.82,Normal humidity,Strong wind,0.0,2.0,2.0,2011,2,3,5
483,483,spring,0,1,good,cold,6.82,Normal humidity,Strong wind,0.0,39.0,39.0,2011,2,3,6
484,484,spring,0,1,good,cold,6.06,Normal humidity,Strong wind,1.0,86.0,87.0,2011,2,3,7
485,485,spring,0,1,good,cold,6.06,Normal humidity,Strong wind,4.0,184.0,188.0,2011,2,3,8
486,486,spring,0,1,good,cold,6.82,Normal humidity,Strong wind,6.0,127.0,133.0,2011,2,3,9
487,487,spring,0,1,good,cold,7.575,Normal humidity,Strong wind,2.0,50.0,52.0,2011,2,3,10
488,488,spring,0,1,good,cold,6.82,Normal humidity,Strong wind,9.0,55.0,64.0,2011,2,3,11
489,489,spring,0,1,good,cold,9.09,Normal humidity,Strong wind,2.0,67.0,69.0,2011,2,3,12
490,490,spring,0,1,good,cold,8.335,Normal humidity,Strong wind,4.0,47.0,51.0,2011,2,3,13
491,491,spring,0,1,good,cold,9.85,Normal humidity,Strong wind,4.0,43.0,47.0,2011,2,3,14
492,492,spring,0,1,good,cold,9.85,Normal humidity,Strong wind,4.0,56.0,60.0,2011,2,3,15
493,493,spring,0,1,good,cold,10.605,Normal humidity,Strong wind,5.0,73.0,78.0,2011,2,3,16
494,494,spring,0,1,good,cold,9.85,Normal humidity,Strong wind,5.0,170.0,175.0,2011,2,3,17
495,495,spring,0,1,good,cold,10.605,Normal humidity,Strong wind,2.0,145.0,147.0,2011,2,3,18
496,496,spring,0,1,good,cold,12.88,Normal humidity,No wind,4.0,92.0,96.0,2011,2,3,19
497,497,spring,0,1,good,cold,11.365,Normal humidity,Strong wind,1.0,108.0,109.0,2011,2,3,20
498,498,spring,0,1,good,cold,10.605,Normal humidity,Strong wind,1.0,53.0,54.0,2011,2,3,21
499,499,spring,0,1,good,cold,10.605,Normal humidity,Strong wind,2.0,39.0,41.0,2011,2,3,22
500,500,spring,0,1,good,cold,11.365,Normal humidity,Strong wind,4.0,34.0,38.0,2011,2,3,23
501,501,spring,0,1,normal,cold,12.88,Normal humidity,No wind,3.0,10.0,13.0,2011,2,4,0
502,502,spring,0,1,normal,cold,11.365,Normal humidity,No wind,0.0,7.0,7.0,2011,2,4,1
503,503,spring,0,1,normal,cold,8.335,Normal humidity,Strong wind,0.0,1.0,1.0,2011,2,4,2
504,504,spring,0,1,normal,cold,8.335,Normal humidity,Strong wind,0.0,1.0,1.0,2011,2,4,3
505,505,spring,0,1,normal,cold,7.575,Normal humidity,Strong wind,0.0,7.0,7.0,2011,2,4,5
506,506,spring,0,1,normal,cold,11.365,Normal humidity,No wind,2.0,26.0,28.0,2011,2,4,6
507,507,spring,0,1,good,cold,10.605,Normal humidity,No wind,0.0,87.0,87.0,2011,2,4,7
