,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour
349,1,0,0,1,10.66,13.635,56,8.9981,4,19,23,2011,1,16,1
350,1,0,0,1,10.66,14.395,56,6.0032,3,13,16,2011,1,16,2
351,1,0,0,1,9.02,13.635,69,0.0,9,6,15,2011,1,16,3
352,1,0,0,1,10.66,12.88,56,11.0014,0,1,1,2011,1,16,4
353,1,0,0,2,10.66,12.88,56,11.0014,1,1,2,2011,1,16,5
354,1,0,0,2,10.66,12.88,56,11.0014,0,1,1,2011,1,16,6
355,1,0,0,2,9.84,10.605,56,19.9995,0,3,3,2011,1,16,7
356,1,0,0,1,9.02,10.605,55,19.0012,0,18,18,2011,1,16,8
357,1,0,0,1,9.02,10.605,51,16.9979,3,29,32,2011,1,16,9
358,1,0,0,1,9.02,10.605,51,19.0012,8,71,79,2011,1,16,10
359,1,0,0,1,9.84,11.365,44,16.9979,23,70,93,2011,1,16,11
360,1,0,0,1,9.84,10.605,41,19.0012,29,75,104,2011,1,16,12
361,1,0,0,1,10.66,11.365,35,19.9995,23,95,118,2011,1,16,13
362,1,0,0,1,11.48,13.635,36,16.9979,22,69,91,2011,1,16,14
363,1,0,0,1,10.66,12.12,38,16.9979,35,78,113,2011,1,16,15
364,1,0,0,1,9.84,11.365,38,15.0013,22,77,99,2011,1,16,16
365,1,0,0,1,9.02,10.605,37,16.9979,23,82,105,2011,1,16,17
366,1,0,0,1,8.2,10.605,40,11.0014,11,56,67,2011,1,16,18
367,1,0,0,1,7.38,9.85,47,8.9981,14,47,61,2011,1,16,19
368,1,0,0,1,7.38,9.85,47,11.0014,7,50,57,2011,1,16,20
369,1,0,0,1,7.38,9.85,51,11.0014,6,22,28,2011,1,16,21
370,1,0,0,2,8.2,10.605,49,8.9981,2,19,21,2011,1,16,22
371,1,0,0,2,8.2,11.365,40,7.0015,0,18,18,2011,1,16,23
372,1,1,0,2,8.2,9.85,47,15.0013,1,16,17,2011,1,17,0
373,1,1,0,2,8.2,9.85,44,12.998,1,15,16,2011,1,17,1
374,1,1,0,2,7.38,8.335,43,16.9979,0,8,8,2011,1,17,2
375,1,1,0,2,7.38,9.09,43,12.998,0,2,2,2011,1,17,3
376,1,1,0,2,7.38,9.85,43,8.9981,1,2,3,2011,1,17,4
377,1,1,0,2,7.38,9.85,43,11.0014,0,1,1,2011,1,17,5
378,1,1,0,2,7.38,9.09,43,12.998,0,5,5,2011,1,17,6
379,1,1,0,2,6.56,9.09,50,8.9981,4,9,13,2011,1,17,7
380,1,1,0,2,6.56,7.575,47,15.0013,3,30,33,2011,1,17,8
381,1,1,0,2,6.56,7.575,47,15.0013,8,39,47,2011,1,17,9
382,1,1,0,2,6.56,7.575,50,16.9979,7,50,57,2011,1,17,10
383,1,1,0,2,6.56,7.575,55,12.998,9,55,64,2011,1,17,11
384,1,1,0,2,7.38,9.85,47,8.9981,10,70,80,2011,1,17,12
385,1,1,0,2,7.38,9.85,47,8.9981,13,80,93,2011,1,17,13
386,1,1,0,2,7.38,10.605,43,7.0015,12,74,86,2011,1,17,14
387,1,1,0,2,8.2,10.605,47,11.0014,21,72,93,2011,1,17,15
388,1,1,0,2,8.2,10.605,47,11.0014,6,76,82,2011,1,17,16
389,1,1,0,1,8.2,9.85,51,12.998,4,67,71,2011,1,17,17
390,1,1,0,2,7.38,8.335,55,16.9979,7,85,92,2011,1,17,18
391,1,1,0,3,7.38,9.09,59,12.998,2,58,60,2011,1,17,19
392,1,1,0,3,6.56,7.575,80,12.998,4,29,33,2011,1,17,20
393,1,1,0,3,6.56,7.575,80,12.998,3,24,27,2011,1,17,21
394,1,1,0,3,5.74,6.06,93,16.9979,0,13,13,2011,1,17,22
395,1,1,0,3,6.56,6.82,86,19.0012,1,3,4,2011,1,17,23
396,1,0,1,2,8.2,9.09,86,22.0028,0,3,3,2011,1,18,12
397,1,0,1,2,8.2,9.85,86,15.0013,0,22,22,2011,1,18,13
398,1,0,1,2,9.02,11.365,80,11.0014,2,26,28,2011,1,18,14
399,1,0,1,2,9.02,11.365,87,11.0014,3,32,35,2011,1,18,15
400,1,0,1,2,9.02,11.365,87,12.998,0,61,61,2011,1,18,16
401,1,0,1,2,9.02,11.365,82,12.998,1,124,125,2011,1,18,17
402,1,0,1,2,9.02,11.365,80,11.0014,1,132,133,2011,1,18,18
403,1,0,1,2,9.02,11.365,80,8.9981,1,98,99,2011,1,18,19
404,1,0,1,2,9.02,13.635,87,0.0,0,83,83,2011,1,18,20
405,1,0,1,2,9.02,12.12,93,7.0015,0,41,41,2011,1,18,21
406,1,0,1,2,9.02,12.88,93,6.0032,0,33,33,2011,1,18,22
407,1,0,1,2,9.02,13.635,93,0.0,1,19,20,2011,1,18,23
408,1,0,1,2,9.02,13.635,93,0.0,0,3,3,2011,1,19,0
409,1,0,1,3,9.02,11.365,93,8.9981,1,6,7,2011,1,19,1
410,1,0,1,3,9.02,11.365,93,8.9981,0,3,3,2011,1,19,2
411,1,0,1,3,9.02,11.365,93,8.9981,1,1,2,2011,1,19,4
412,1,0,1,2,9.02,12.88,93,6.0032,0,7,7,2011,1,19,5
413,1,0,1,2,9.02,12.88,93,6.0032,0,32,32,2011,1,19,6
414,1,0,1,2,9.84,12.88,92,7.0015,1,89,90,2011,1,19,7
415,1,0,1,2,9.84,12.88,93,7.0015,1,196,197,2011,1,19,8
416,1,0,1,2,9.84,12.88,93,7.0015,2,107,109,2011,1,19,9
417,1,0,1,2,10.66,13.635,93,8.9981,1,46,47,2011,1,19,10
418,1,0,1,2,11.48,15.15,87,6.0032,5,47,52,2011,1,19,11
419,1,0,1,2,12.3,15.91,81,6.0032,5,65,70,2011,1,19,12
420,1,0,1,1,16.4,20.455,62,19.0012,11,67,78,2011,1,19,13
421,1,0,1,1,16.4,20.455,58,16.9979,7,68,75,2011,1,19,14
422,1,0,1,1,16.4,20.455,54,19.0012,4,78,82,2011,1,19,15
423,1,0,1,1,15.58,19.695,58,26.0027,10,94,104,2011,1,19,16
424,1,0,1,1,14.76,16.665,57,22.0028,7,190,197,2011,1,19,17
425,1,0,1,1,13.94,15.91,61,19.0012,5,156,161,2011,1,19,18
426,1,0,1,1,13.12,14.395,57,27.9993,4,108,112,2011,1,19,19
427,1,0,1,1,13.12,15.15,49,19.9995,2,74,76,2011,1,19,20
428,1,0,1,1,13.12,14.395,49,27.9993,4,55,59,2011,1,19,21
429,1,0,1,1,12.3,15.15,52,11.0014,6,53,59,2011,1,19,22
430,1,0,1,1,12.3,13.635,52,31.0009,1,27,28,2011,1,19,23
431,1,0,1,2,6.56,9.09,64,7.0015,2,6,8,2011,2,1,0
432,1,0,1,2,6.56,9.09,69,7.0015,0,3,3,2011,2,1,1
433,1,0,1,2,6.56,11.365,69,0.0,0,2,2,2011,2,1,2
434,1,0,1,2,6.56,11.365,69,0.0,0,2,2,2011,2,1,3
435,1,0,1,3,5.74,10.605,93,0.0,0,3,3,2011,2,1,5
436,1,0,1,3,5.74,10.605,93,0.0,0,22,22,2011,2,1,6
437,1,0,1,3,6.56,11.365,93,0.0,0,52,52,2011,2,1,7
438,1,0,1,3,6.56,11.365,93,0.0,3,132,135,2011,2,1,8
439,1,0,1,2,6.56,11.365,93,0.0,2,114,116,2011,2,1,9
440,1,0,1,2,6.56,11.365,93,0.0,0,47,47,2011,2,1,10
441,1,0,1,2,7.38,12.12,86,0.0,2,49,51,2011,2,1,11
442,1,0,1,2,8.2,12.88,86,0.0,2,53,55,2011,2,1,12
443,1,0,1,2,8.2,12.88,86,0.0,3,49,52,2011,2,1,13
444,1,0,1,2,9.02,12.88,80,6.0032,5,49,54,2011,2,1,14
445,1,0,1,2,9.84,14.395,75,0.0,7,45,52,2011,2,1,15
446,1,0,1,2,9.84,12.12,75,8.9981,3,61,64,2011,2,1,16
447,1,0,1,2,9.84,14.395,75,0.0,4,172,176,2011,2,1,17
448,1,0,1,2,9.84,12.88,81,7.0015,3,165,168,2011,2,1,18
449,1,0,1,2,9.84,12.12,81,8.9981,3,105,108,2011,2,1,19
450,1,0,1,2,9.02,11.365,87,8.9981,5,69,74,2011,2,1,20
451,1,0,1,2,9.02,11.365,87,8.9981,0,64,64,2011,2,1,21
452,1,0,1,2,9.02,12.88,87,6.0032,2,34,36,2011,2,1,22
453,1,0,1,3,8.2,9.85,93,12.998,1,15,16,2011,2,1,23
454,1,0,1,3,9.02,12.12,93,7.0015,0,2,2,2011,2,2,0
455,1,0,1,3,9.02,11.365,93,12.998,0,3,3,2011,2,2,1
456,1,0,1,3,9.02,11.365,93,8.9981,4,0,4,2011,2,2,2
457,1,0,1,3,9.02,11.365,93,8.9981,0,1,1,2011,2,2,3
458,1,0,1,3,9.02,10.605,93,19.0012,0,1,1,2011,2,2,4
459,1,0,1,3,9.02,12.12,93,7.0015,0,3,3,2011,2,2,5
460,1,0,1,3,9.02,12.12,93,7.0015,1,17,18,2011,2,2,6
461,1,0,1,3,9.02,10.605,93,15.0013,1,48,49,2011,2,2,7
462,1,0,1,3,9.02,10.605,93,15.0013,1,154,155,2011,2,2,8
463,1,0,1,2,9.84,12.88,93,6.0032,4,119,123,2011,2,2,9
464,1,0,1,2,9.02,13.635,100,0.0,2,59,61,2011,2,2,10
465,1,0,1,2,9.84,11.365,93,12.998,5,47,52,2011,2,2,11
466,1,0,1,2,9.84,11.365,93,15.0013,3,61,64,2011,2,2,12
467,1,0,1,1,13.94,16.665,93,11.0014,1,74,75,2011,2,2,13
468,1,0,1,1,15.58,19.695,82,26.0027,2,61,63,2011,2,2,14
469,1,0,1,1,15.58,19.695,76,22.0028,10,66,76,2011,2,2,15
470,1,0,1,1,14.76,16.665,71,19.9995,8,95,103,2011,2,2,16
471,1,0,1,1,14.76,15.91,53,35.0008,7,183,190,2011,2,2,17
472,1,0,1,1,13.94,14.395,42,36.9974,7,175,182,2011,2,2,18
473,1,0,1,1,11.48,12.12,45,32.9975,3,88,91,2011,2,2,19
474,1,0,1,1,9.84,9.85,48,36.9974,4,71,75,2011,2,2,20
475,1,0,1,1,9.02,9.85,47,22.0028,1,62,63,2011,2,2,21
476,1,0,1,1,9.02,10.605,44,16.9979,5,35,40,2011,2,2,22
477,1,0,1,1,8.2,8.335,44,30.0026,3,29,32,2011,2,2,23
478,1,0,1,1,8.2,8.335,40,30.0026,1,11,12,2011,2,3,0
479,1,0,1,1,8.2,7.575,44,35.0008,0,5,5,2011,2,3,1
480,1,0,1,1,7.38,8.335,43,16.9979,0,2,2,2011,2,3,2
481,1,0,1,1,7.38,8.335,43,16.9979,0,1,1,2011,2,3,3
482,1,0,1,1,6.56,6.82,50,19.9995,0,2,2,2011,2,3,5
483,1,0,1,1,6.56,6.82,43,23.9994,0,39,39,2011,2,3,6
484,1,0,1,1,5.74,6.06,50,22.0028,1,86,87,2011,2,3,7
485,1,0,1,1,5.74,6.06,50,23.9994,4,184,188,2011,2,3,8
486,1,0,1,1,6.56,6.82,47,19.9995,6,127,133,2011,2,3,9
487,1,0,1,1,7.38,7.575,43,22.0028,2,50,52,2011,2,3,10
488,1,0,1,1,7.38,6.82,43,30.0026,9,55,64,2011,2,3,11
489,1,0,1,1,8.2,9.09,40,23.9994,2,67,69,2011,2,3,12
490,1,0,1,1,8.2,8.335,40,27.9993,4,47,51,2011,2,3,13
491,1,0,1,1,9.02,9.85,37,26.0027,4,43,47,2011,2,3,14
492,1,0,1,1,9.02,9.85,37,22.0028,4,56,60,2011,2,3,15
493,1,0,1,1,9.02,10.605,37,16.9979,5,73,78,2011,2,3,16
494,1,0,1,1,8.2,9.85,40,12.998,5,170,175,2011,2,3,17
495,1,0,1,1,8.2,10.605,40,11.0014,2,145,147,2011,2,3,18
496,1,0,1,1,8.2,12.88,40,0.0,4,92,96,2011,2,3,19
497,1,0,1,1,8.2,11.365,47,6.0032,1,108,109,2011,2,3,20
498,1,0,1,1,7.38,10.605,55,7.0015,1,53,54,2011,2,3,21
499,1,0,1,1,7.38,10.605,51,6.0032,2,39,41,2011,2,3,22
500,1,0,1,1,8.2,11.365,47,7.0015,4,34,38,2011,2,3,23
501,1,0,1,2,8.2,12.88,44,0.0,3,10,13,2011,2,4,0
502,1,0,1,2,6.56,11.365,59,0.0,0,7,7,2011,2,4,1
503,1,0,1,2,5.74,8.335,63,7.0015,0,1,1,2011,2,4,2
504,1,0,1,2,5.74,8.335,63,7.0015,0,1,1,2011,2,4,3
505,1,0,1,2,5.74,7.575,63,8.9981,0,7,7,2011,2,4,5
506,1,0,1,2,6.56,11.365,55,0.0,2,26,28,2011,2,4,6
507,1,0,1,1,5.74,10.605,59,0.0,0,87,87,2011,2,4,7
508,1,0,1,1,5.74,7.575,74,8.9981,3,217,220,2011,2,4,8
509,1,0,1,2,6.56,9.09,80,8.9981,3,124,127,2011,2,4,9
510,1,0,1,2,8.2,10.605,51,8.9981,5,46,51,2011,2,4,10
511,1,0,1,1,9.02,11.365,51,11.0014,3,61,64,2011,2,4,11
512,1,0,1,2,9.84,12.12,48,11.0014,8,78,86,2011,2,4,12
513,1,0,1,2,10.66,12.88,50,15.0013,9,73,82,2011,2,4,13
514,1,0,1,2,11.48,13.635,45,11.0014,15,76,91,2011,2,4,14
515,1,0,1,2,11.48,13.635,48,16.9979,9,81,90,2011,2,4,15
516,1,0,1,2,12.3,14.395,42,15.0013,8,91,99,2011,2,4,16
517,1,0,1,2,10.66,13.635,56,8.9981,10,195,205,2011,2,4,17
518,1,0,1,2,9.84,12.88,60,7.0015,3,152,155,2011,2,4,18
519,1,0,1,2,9.84,12.12,65,8.9981,1,102,103,2011,2,4,19
520,1,0,1,2,9.84,12.12,65,11.0014,2,69,71,2011,2,4,20
521,1,0,1,2,9.84,12.12,70,11.0014,2,41,43,2011,2,4,21
522,1,0,1,2,9.84,12.12,65,11.0014,1,45,46,2011,2,4,22
523,1,0,1,2,9.84,12.12,70,8.9981,1,30,31,2011,2,4,23
524,1,0,0,2,9.84,12.12,70,11.0014,3,36,39,2011,2,5,0
525,1,0,0,2,9.84,12.12,65,11.0014,1,17,18,2011,2,5,1
526,1,0,0,2,9.84,12.12,75,11.0014,5,12,17,2011,2,5,2
527,1,0,0,2,9.84,12.12,75,11.0014,1,10,11,2011,2,5,3
528,1,0,0,3,9.02,11.365,93,8.9981,0,8,8,2011,2,5,4
529,1,0,0,3,8.2,11.365,100,6.0032,0,9,9,2011,2,5,5
530,1,0,0,3,8.2,12.88,100,0.0,0,4,4,2011,2,5,6
531,1,0,0,3,9.02,12.88,93,6.0032,0,4,4,2011,2,5,7
532,1,0,0,3,8.2,11.365,100,6.0032,0,10,10,2011,2,5,8
533,1,0,0,3,8.2,11.365,100,6.0032,3,17,20,2011,2,5,9
534,1,0,0,3,8.2,10.605,100,8.9981,3,31,34,2011,2,5,10
535,1,0,0,3,9.02,11.365,100,8.9981,1,46,47,2011,2,5,11
536,1,0,0,3,9.02,11.365,100,11.0014,10,42,52,2011,2,5,12
537,1,0,0,3,9.02,11.365,100,11.0014,10,62,72,2011,2,5,13
538,1,0,0,3,9.02,13.635,100,0.0,5,50,55,2011,2,5,14
539,1,0,0,3,9.02,13.635,100,0.0,11,49,60,2011,2,5,15
540,1,0,0,3,9.02,11.365,100,8.9981,8,63,71,2011,2,5,16
541,1,0,0,2,9.84,10.605,100,19.0012,14,64,78,2011,2,5,17
542,1,0,0,2,11.48,12.12,93,30.0026,2,81,83,2011,2,5,18
543,1,0,0,2,11.48,12.12,93,30.0026,6,78,84,2011,2,5,19
544,1,0,0,1,12.3,14.395,87,16.9979,5,64,69,2011,2,5,20
545,1,0,0,1,10.66,12.88,100,12.998,3,53,56,2011,2,5,21
546,1,0,0,1,10.66,13.635,93,8.9981,2,43,45,2011,2,5,22
547,1,0,0,1,10.66,12.88,93,15.0013,7,52,59,2011,2,5,23
548,1,0,0,1,10.66,12.88,70,12.998,2,37,39,2011,2,6,0
549,1,0,0,1,10.66,11.365,65,27.9993,4,40,44,2011,2,6,1
550,1,0,0,1,10.66,11.365,60,22.0028,0,20,20,2011,2,6,2
551,1,0,0,1,10.66,14.395,60,6.0032,3,10,13,2011,2,6,3
552,1,0,0,1,10.66,11.365,60,23.9994,0,2,2,2011,2,6,4
553,1,0,0,1,10.66,12.88,60,15.0013,0,1,1,2011,2,6,5
554,1,0,0,1,10.66,12.88,60,15.0013,0,1,1,2011,2,6,6
555,1,0,0,1,9.84,12.12,65,11.0014,0,8,8,2011,2,6,7
556,1,0,0,1,9.84,12.88,65,7.0015,2,21,23,2011,2,6,8
557,1,0,0,1,11.48,14.395,56,7.0015,7,38,45,2011,2,6,9
558,1,0,0,1,12.3,14.395,52,16.9979,15,74,89,2011,2,6,10
559,1,0,0,1,13.12,15.15,49,16.9979,28,89,117,2011,2,6,11
560,1,0,0,1,13.94,16.665,46,0.0,48,126,174,2011,2,6,12
561,1,0,0,1,13.94,18.18,46,0.0,47,135,182,2011,2,6,13
562,1,0,0,1,13.94,17.425,46,6.0032,47,114,161,2011,2,6,14
563,1,0,0,1,13.94,17.425,46,6.0032,52,130,182,2011,2,6,15
564,1,0,0,1,13.94,17.425,49,7.0015,42,115,157,2011,2,6,16
565,1,0,0,1,13.94,18.18,46,0.0,24,97,121,2011,2,6,17
566,1,0,0,1,12.3,15.15,56,11.0014,13,65,78,2011,2,6,18
567,1,0,0,1,11.48,14.395,61,8.9981,1,20,21,2011,2,6,19
568,1,0,0,1,11.48,14.395,61,7.0015,5,21,26,2011,2,6,20
569,1,0,0,1,10.66,15.15,60,0.0,5,22,27,2011,2,6,21
570,1,0,0,1,10.66,15.15,60,0.0,5,57,62,2011,2,6,22
571,1,0,0,1,9.84,14.395,65,0.0,4,26,30,2011,2,6,23
572,1,0,1,1,9.84,14.395,65,0.0,1,14,15,2011,2,7,0
573,1,0,1,1,9.02,13.635,75,0.0,1,4,5,2011,2,7,1
574,1,0,1,1,8.2,12.88,80,0.0,0,3,3,2011,2,7,2
575,1,0,1,1,8.2,12.88,86,0.0,0,1,1,2011,2,7,3
576,1,0,1,1,8.2,12.88,86,0.0,1,1,2,2011,2,7,4
577,1,0,1,1,8.2,12.88,86,0.0,1,9,10,2011,2,7,5
578,1,0,1,1,7.38,12.12,93,0.0,1,29,30,2011,2,7,6
579,1,0,1,1,7.38,12.12,86,0.0,6,89,95,2011,2,7,7
580,1,0,1,2,6.56,11.365,100,0.0,7,223,230,2011,2,7,8
581,1,0,1,1,9.02,13.635,80,0.0,3,115,118,2011,2,7,9
582,1,0,1,1,9.84,12.88,75,7.0015,6,49,55,2011,2,7,10
583,1,0,1,1,12.3,15.91,65,6.0032,11,36,47,2011,2,7,11
584,1,0,1,2,13.12,17.425,62,0.0,7,59,66,2011,2,7,12
585,1,0,1,2,14.76,18.18,57,6.0032,10,54,64,2011,2,7,13
586,1,0,1,2,14.76,18.18,57,6.0032,8,52,60,2011,2,7,14
587,1,0,1,2,15.58,19.695,54,6.0032,4,46,50,2011,2,7,15
588,1,0,1,2,14.76,17.425,57,8.9981,16,98,114,2011,2,7,16
589,1,0,1,2,13.12,15.91,70,11.0014,9,207,216,2011,2,7,17
590,1,0,1,2,13.94,16.665,66,8.9981,5,170,175,2011,2,7,18
591,1,0,1,2,13.12,17.425,70,0.0,5,123,128,2011,2,7,19
592,1,0,1,2,13.12,16.665,70,7.0015,6,82,88,2011,2,7,20
593,1,0,1,1,13.12,17.425,70,0.0,3,75,78,2011,2,7,21
594,1,0,1,1,11.48,15.15,81,6.0032,3,34,37,2011,2,7,22
595,1,0,1,2,12.3,16.665,81,0.0,6,19,25,2011,2,7,23
596,1,0,1,2,11.48,15.91,87,0.0,4,6,10,2011,2,8,0
597,1,0,1,2,11.48,15.91,87,0.0,0,4,4,2011,2,8,1
598,1,0,1,2,10.66,13.635,93,7.0015,1,1,2,2011,2,8,2
599,1,0,1,3,11.48,13.635,93,11.0014,0,1,1,2011,2,8,3
600,1,0,1,1,10.66,12.88,93,11.0014,0,3,3,2011,2,8,4
601,1,0,1,1,10.66,11.365,81,22.0028,0,2,2,2011,2,8,5
602,1,0,1,1,10.66,11.365,70,22.0028,0,39,39,2011,2,8,6
603,1,0,1,1,9.84,9.85,65,27.9993,3,97,100,2011,2,8,7
604,1,0,1,1,9.84,9.85,56,32.9975,7,236,243,2011,2,8,8
605,1,0,1,1,9.84,9.85,52,32.9975,7,128,135,2011,2,8,9
606,1,0,1,1,9.02,9.09,47,36.9974,4,44,48,2011,2,8,10
607,1,0,1,1,9.02,9.09,47,31.0009,1,49,50,2011,2,8,11
608,1,0,1,1,9.84,9.85,38,32.9975,2,63,65,2011,2,8,12
609,1,0,1,2,9.84,9.85,32,30.0026,2,48,50,2011,2,8,13
610,1,0,1,1,9.02,9.85,37,27.9993,3,61,64,2011,2,8,14
611,1,0,1,1,9.02,9.85,35,26.0027,6,45,51,2011,2,8,15
612,1,0,1,1,9.02,9.09,35,35.0008,4,79,83,2011,2,8,16
613,1,0,1,1,9.02,9.09,32,39.0007,4,172,176,2011,2,8,17
614,1,0,1,1,8.2,9.09,32,26.0027,1,151,152,2011,2,8,18
615,1,0,1,1,6.56,6.06,40,31.0009,1,100,101,2011,2,8,19
616,1,0,1,1,6.56,6.82,40,22.0028,3,53,56,2011,2,8,20
617,1,0,1,1,5.74,5.305,33,31.0009,8,46,54,2011,2,8,21
618,1,0,1,1,4.92,5.305,33,23.9994,0,29,29,2011,2,8,22
619,1,0,1,1,4.92,5.305,33,22.0028,3,9,12,2011,2,8,23
620,1,0,1,1,4.1,3.79,36,23.9994,0,17,17,2011,2,9,0
621,1,0,1,1,4.1,5.305,36,15.0013,0,7,7,2011,2,9,1
622,1,0,1,1,3.28,3.79,38,19.0012,1,2,3,2011,2,9,2
623,1,0,1,1,2.46,3.79,45,8.9981,0,2,2,2011,2,9,3
624,1,0,1,1,2.46,5.305,45,7.0015,0,7,7,2011,2,9,5
625,1,0,1,1,2.46,7.575,45,0.0,0,43,43,2011,2,9,6
626,1,0,1,1,2.46,5.305,49,7.0015,4,95,99,2011,2,9,7
627,1,0,1,1,4.1,6.82,42,0.0,1,198,199,2011,2,9,8
628,1,0,1,1,4.92,6.82,39,11.0014,4,119,123,2011,2,9,9
629,1,0,1,1,5.74,9.09,36,0.0,8,51,59,2011,2,9,10
630,1,0,1,2,5.74,7.575,43,11.0014,1,40,41,2011,2,9,11
631,1,0,1,2,7.38,9.09,40,15.0013,4,57,61,2011,2,9,12
632,1,0,1,1,7.38,8.335,40,16.9979,2,67,69,2011,2,9,13
633,1,0,1,1,8.2,9.09,34,19.9995,2,56,58,2011,2,9,14
634,1,0,1,2,8.2,9.09,34,19.0012,3,61,64,2011,2,9,15
635,1,0,1,2,8.2,9.85,37,16.9979,7,72,79,2011,2,9,16
636,1,0,1,2,8.2,9.85,34,16.9979,9,157,166,2011,2,9,17
637,1,0,1,2,7.38,8.335,47,19.9995,2,168,170,2011,2,9,18
638,1,0,1,3,5.74,6.06,86,16.9979,1,87,88,2011,2,9,19
639,1,0,1,3,5.74,7.575,86,11.0014,0,84,84,2011,2,9,20
640,1,0,1,2,5.74,7.575,86,11.0014,0,83,83,2011,2,9,21
641,1,0,1,3,6.56,8.335,80,11.0014,4,42,46,2011,2,9,22
642,1,0,1,3,6.56,7.575,80,12.998,0,37,37,2011,2,9,23
643,1,0,1,3,5.74,6.82,86,12.998,0,16,16,2011,2,10,0
644,1,0,1,3,5.74,7.575,80,8.9981,0,7,7,2011,2,10,1
645,1,0,1,3,5.74,7.575,80,8.9981,0,3,3,2011,2,10,2
646,1,0,1,2,5.74,6.82,59,15.0013,0,1,1,2011,2,10,4
647,1,0,1,2,4.92,6.06,50,15.0013,0,6,6,2011,2,10,5
648,1,0,1,2,4.92,6.06,54,19.0012,0,26,26,2011,2,10,6
649,1,0,1,1,4.1,3.79,50,27.9993,0,99,99,2011,2,10,7
650,1,0,1,1,4.1,3.79,49,22.0028,5,173,178,2011,2,10,8
651,1,0,1,1,4.92,5.305,42,23.9994,1,121,122,2011,2,10,9
652,1,0,1,1,4.92,5.305,42,19.9995,1,34,35,2011,2,10,10
653,1,0,1,1,5.74,6.06,39,23.9994,1,44,45,2011,2,10,11
654,1,0,1,1,6.56,6.82,34,26.0027,4,65,69,2011,2,10,12
655,1,0,1,1,7.38,8.335,29,19.9995,3,59,62,2011,2,10,13
656,1,0,1,1,8.2,9.09,27,19.0012,6,42,48,2011,2,10,14
657,1,0,1,1,8.2,9.85,25,16.9979,0,50,50,2011,2,10,15
658,1,0,1,1,8.2,9.09,27,19.9995,4,76,80,2011,2,10,16
659,1,0,1,1,7.38,9.09,26,12.998,6,159,165,2011,2,10,17
660,1,0,1,1,6.56,9.09,28,8.9981,3,157,160,2011,2,10,18
661,1,0,1,1,5.74,8.335,28,7.0015,2,110,112,2011,2,10,19
662,1,0,1,1,5.74,9.09,31,6.0032,4,93,97,2011,2,10,20
663,1,0,1,1,5.74,10.605,39,0.0,2,70,72,2011,2,10,21
664,1,0,1,1,4.92,9.85,39,0.0,4,47,51,2011,2,10,22
665,1,0,1,1,4.92,7.575,42,7.0015,1,33,34,2011,2,10,23
666,1,0,1,1,4.1,6.82,49,7.0015,2,12,14,2011,2,11,0
667,1,0,1,1,4.1,6.82,54,6.0032,1,6,7,2011,2,11,1
668,1,0,1,1,4.1,6.82,54,6.0032,0,3,3,2011,2,11,2
669,1,0,1,1,3.28,6.06,63,6.0032,0,4,4,2011,2,11,5
670,1,0,1,1,4.1,9.09,68,0.0,1,23,24,2011,2,11,6
671,1,0,1,1,3.28,8.335,73,0.0,1,73,74,2011,2,11,7
672,1,0,1,1,4.1,6.06,74,11.0014,4,212,216,2011,2,11,8
673,1,0,1,1,4.92,6.06,74,15.0013,8,132,140,2011,2,11,9
674,1,0,1,1,5.74,6.82,69,12.998,5,39,44,2011,2,11,10
675,1,0,1,1,9.02,11.365,47,8.9981,12,52,64,2011,2,11,11
676,1,0,1,1,9.02,11.365,47,8.9981,7,64,71,2011,2,11,12
677,1,0,1,1,9.84,11.365,35,12.998,21,89,110,2011,2,11,13
678,1,0,1,1,12.3,14.395,26,16.9979,17,67,84,2011,2,11,14
679,1,0,1,1,13.12,15.91,21,11.0014,12,62,74,2011,2,11,15
680,1,0,1,1,12.3,14.395,28,12.998,14,111,125,2011,2,11,16
681,1,0,1,1,12.3,16.665,24,0.0,18,193,211,2011,2,11,17
682,1,0,1,1,11.48,15.91,28,0.0,9,165,174,2011,2,11,18
683,1,0,1,1,10.66,15.15,33,0.0,7,94,101,2011,2,11,19
684,1,0,1,1,9.02,11.365,55,8.9981,2,61,63,2011,2,11,20
685,1,0,1,1,8.2,10.605,59,8.9981,1,46,47,2011,2,11,21
686,1,0,1,1,8.2,11.365,64,6.0032,2,41,43,2011,2,11,22
687,1,0,1,1,7.38,12.12,69,0.0,5,48,53,2011,2,11,23
688,1,0,0,1,6.56,9.85,69,6.0032,3,27,30,2011,2,12,0
689,1,0,0,1,5.74,10.605,86,0.0,2,22,24,2011,2,12,1
690,1,0,0,1,5.74,10.605,80,0.0,2,13,15,2011,2,12,2
691,1,0,0,1,4.92,9.85,80,0.0,3,7,10,2011,2,12,3
692,1,0,0,1,4.92,8.335,74,6.0032,0,4,4,2011,2,12,4
693,1,0,0,1,4.92,8.335,74,6.0032,0,1,1,2011,2,12,5
694,1,0,0,1,4.92,6.82,93,12.998,1,1,2,2011,2,12,6
695,1,0,0,1,4.92,7.575,80,7.0015,2,9,11,2011,2,12,7
696,1,0,0,1,5.74,7.575,86,8.9981,2,28,30,2011,2,12,8
697,1,0,0,1,6.56,9.09,64,8.9981,5,38,43,2011,2,12,9
698,1,0,0,1,9.02,10.605,41,16.9979,13,71,84,2011,2,12,10
